"ID"	"SurveyFK"	"Group"	"Length"	"Quantity"	"PhotoURL"	"Notes"	"Hairy"	"Rolled"	"Tented"	"Sawfly"	"BeetleLarva"	"NeedToSendToINaturalist"
44268	37629	"caterpillar"	"3"	1	""	""	0	0	0	0	0	0
44269	37630	"caterpillar"	"2"	1	""	""	0	0	0	0	0	0
44270	37631	"caterpillar"	"2"	1	""	""	0	0	0	0	0	0
44271	37641	"caterpillar"	"3"	2	""	""	0	0	0	0	0	0
44272	37657	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
44273	37664	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
44274	37670	"caterpillar"	"9"	1	""	""	0	0	0	0	0	0
44275	37682	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
44276	37701	"caterpillar"	"11"	1	""	""	0	0	0	0	0	0
44277	37720	"caterpillar"	"13"	1	""	""	0	0	0	0	0	0
44278	37723	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
44279	37725	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
44280	37730	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
44281	37736	"caterpillar"	"3"	1	""	""	0	0	0	0	0	0
44282	37736	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
44283	37760	"caterpillar"	"20"	1	""	""	0	0	0	0	0	0
44284	37780	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
44285	37781	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
44286	37793	"caterpillar"	"19"	1	""	""	0	0	0	0	0	0
44287	37808	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
44288	37811	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
44289	37814	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
44290	37832	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
44291	37837	"caterpillar"	"2"	1	""	""	0	0	0	0	0	0
44292	37841	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
44293	37846	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
44294	37847	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
44295	37852	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
44296	37853	"caterpillar"	"14"	1	""	""	0	0	0	0	0	0
44297	37854	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
44298	37858	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
44299	37868	"caterpillar"	"11"	1	""	""	0	0	0	0	0	0
44300	37870	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
44301	37876	"caterpillar"	"11"	1	""	""	0	0	0	0	0	0
44302	37878	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
44303	37878	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
44304	37887	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
44305	37887	"caterpillar"	"18"	1	""	""	0	0	0	0	0	0
44306	37897	"caterpillar"	"9"	1	""	""	0	0	0	0	0	0
44307	37904	"caterpillar"	"3"	1	""	""	0	0	0	0	0	0
44308	37927	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
44309	37932	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
44310	37935	"caterpillar"	"9"	1	""	""	0	0	0	0	0	0
44311	37950	"caterpillar"	"14"	1	""	""	0	0	0	0	0	0
44312	37953	"caterpillar"	"11"	1	""	""	0	0	0	0	0	0
44313	37955	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
44314	37963	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
44315	37983	"caterpillar"	"15"	1	""	""	0	0	0	0	0	0
44316	37999	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
44317	38000	"caterpillar"	"13"	1	""	""	0	0	0	0	0	0
44318	38003	"caterpillar"	"13"	1	""	""	0	0	0	0	0	0
44319	38010	"caterpillar"	"17"	1	""	""	0	0	0	0	0	0
44320	38027	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
44321	38046	"caterpillar"	"20"	1	""	""	0	0	0	0	0	0
44322	38054	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
44323	38054	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
44324	38055	"caterpillar"	"15"	1	""	""	0	0	0	0	0	0
44325	38064	"caterpillar"	"11"	1	""	""	0	0	0	0	0	0
44326	38094	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
44327	38134	"caterpillar"	"9"	1	""	""	0	0	0	0	0	0
44328	38136	"caterpillar"	"14"	1	""	""	0	0	0	0	0	0
44329	38165	"caterpillar"	"15"	1	""	""	0	0	0	0	0	0
44330	38166	"caterpillar"	"13"	1	""	""	0	0	0	0	0	0
44331	38207	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
44332	38219	"caterpillar"	"13"	1	""	""	0	0	0	0	0	0
44333	38264	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
44334	38265	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
44335	38266	"caterpillar"	"24"	1	""	""	0	0	0	0	0	0
44336	38267	"caterpillar"	"11"	1	""	""	0	0	0	0	0	0
44337	38269	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
44338	38273	"caterpillar"	"16"	1	""	""	0	0	0	0	0	0
44339	38274	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
44340	38282	"caterpillar"	"11"	1	""	""	0	0	0	0	0	0
44341	38293	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
44342	38297	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
44343	38299	"caterpillar"	"16"	1	""	""	0	0	0	0	0	0
44344	38306	"caterpillar"	"18"	1	""	""	0	0	0	0	0	0
44345	38307	"caterpillar"	"17"	1	""	""	0	0	0	0	0	0
44346	38310	"caterpillar"	"17"	1	""	""	0	0	0	0	0	0
44347	38311	"caterpillar"	"14"	1	""	""	0	0	0	0	0	0
44348	38315	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
44349	38324	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
44350	38327	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
44351	38329	"caterpillar"	"14"	1	""	""	0	0	0	0	0	0
44352	38336	"caterpillar"	"16"	1	""	""	0	0	0	0	0	0
44353	38337	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
44354	38340	"caterpillar"	"9"	2	""	""	0	0	0	0	0	0
44355	38342	"caterpillar"	"22"	1	""	""	0	0	0	0	0	0
44356	38350	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
44357	38351	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
44358	38360	"caterpillar"	"19"	1	""	""	0	0	0	0	0	0
44359	38366	"caterpillar"	"1"	1	""	""	0	0	0	0	0	0
44360	38368	"caterpillar"	"19"	1	""	""	0	0	0	0	0	0
44361	38372	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
44362	38373	"caterpillar"	"24"	1	""	""	0	0	0	0	0	0
44363	38374	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
44364	38380	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
44365	38382	"caterpillar"	"11"	1	""	""	0	0	0	0	0	0
44366	38385	"caterpillar"	"23"	1	""	""	0	0	0	0	0	0
44367	38419	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
44368	38430	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
44369	38459	"caterpillar"	"22"	1	""	""	0	0	0	0	0	0
44370	38461	"caterpillar"	"15"	1	""	""	0	0	0	0	0	0
44371	38466	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
44372	38474	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
44373	38474	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
44374	38491	"caterpillar"	"9"	1	""	""	0	0	0	0	0	0
44375	38492	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
44376	38493	"caterpillar"	"13"	1	""	""	0	0	0	0	0	0
44377	38497	"caterpillar"	"11"	1	""	""	0	0	0	0	0	0
44378	38513	"caterpillar"	"20"	1	""	""	0	0	0	0	0	0
44379	38515	"caterpillar"	"15"	1	""	""	0	0	0	0	0	0
44380	38532	"caterpillar"	"20"	1	""	""	0	0	0	0	0	0
44381	38540	"caterpillar"	"15"	1	""	""	0	0	0	0	0	0
44382	38545	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
44383	38552	"caterpillar"	"20"	1	""	""	0	0	0	0	0	0
44384	38556	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
44385	38559	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
44386	38561	"caterpillar"	"19"	1	""	""	0	0	0	0	0	0
44387	38562	"caterpillar"	"17"	1	""	""	0	0	0	0	0	0
44388	38577	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
44389	38589	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
44390	38596	"caterpillar"	"11"	1	""	""	0	0	0	0	0	0
44391	38603	"caterpillar"	"14"	1	""	""	0	0	0	0	0	0
44392	38611	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
44393	38611	"caterpillar"	"11"	1	""	""	0	0	0	0	0	0
44394	38612	"caterpillar"	"28"	1	""	""	0	0	0	0	0	0
44395	38618	"caterpillar"	"25"	1	""	""	0	0	0	0	0	0
44396	38621	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
44397	38621	"caterpillar"	"13"	1	""	""	0	0	0	0	0	0
44398	38626	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
44399	38626	"caterpillar"	"24"	1	""	""	0	0	0	0	0	0
44400	38626	"caterpillar"	"22"	1	""	""	0	0	0	0	0	0
44401	38638	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
44402	38642	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
44403	38647	"caterpillar"	"33"	1	""	""	0	0	0	0	0	0
44404	38648	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
44405	38652	"caterpillar"	"19"	1	""	""	0	0	0	0	0	0
44406	38652	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
44407	38661	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
44408	38662	"caterpillar"	"9"	1	""	""	0	0	0	0	0	0
44409	38666	"caterpillar"	"22"	1	""	""	0	0	0	0	0	0
44410	38668	"caterpillar"	"16"	1	""	""	0	0	0	0	0	0
44411	38674	"caterpillar"	"19"	1	""	""	0	0	0	0	0	0
44412	38675	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
44413	38676	"caterpillar"	"22"	1	""	""	0	0	0	0	0	0
44414	38678	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
44415	38679	"caterpillar"	"14"	1	""	""	0	0	0	0	0	0
44416	38682	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
44417	38684	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
44418	38687	"caterpillar"	"11"	1	""	""	0	0	0	0	0	0
44419	38693	"caterpillar"	"14"	1	""	""	0	0	0	0	0	0
44420	38694	"caterpillar"	"22"	1	""	""	0	0	0	0	0	0
44421	38705	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
44422	38708	"caterpillar"	"20"	1	""	""	0	0	0	0	0	0
44423	38712	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
44424	38715	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
44425	38716	"caterpillar"	"25"	1	""	""	0	0	0	0	0	0
44426	38722	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
44427	38724	"caterpillar"	"20"	1	""	""	0	0	0	0	0	0
44428	38729	"caterpillar"	"11"	1	""	""	0	0	0	0	0	0
44429	38731	"caterpillar"	"13"	1	""	""	0	0	0	0	0	0
44430	38731	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
44431	38732	"caterpillar"	"23"	1	""	""	0	0	0	0	0	0
44432	38735	"caterpillar"	"20"	1	""	""	0	0	0	0	0	0
44433	38738	"caterpillar"	"14"	1	""	""	0	0	0	0	0	0
44434	38738	"caterpillar"	"11"	1	""	""	0	0	0	0	0	0
44435	38740	"caterpillar"	"9"	1	""	""	0	0	0	0	0	0
44436	38765	"caterpillar"	"20"	1	""	""	0	0	0	0	0	0
44437	38765	"caterpillar"	"13"	1	""	""	0	0	0	0	0	0
44438	38770	"caterpillar"	"11"	1	""	""	0	0	0	0	0	0
44439	38771	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
44440	38772	"caterpillar"	"20"	1	""	""	0	0	0	0	0	0
44441	38773	"caterpillar"	"13"	1	""	""	0	0	0	0	0	0
44442	38778	"caterpillar"	"13"	1	""	""	0	0	0	0	0	0
44443	38779	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
44444	38780	"caterpillar"	"21"	1	""	""	0	0	0	0	0	0
44445	38783	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
44446	38786	"caterpillar"	"28"	1	""	""	0	0	0	0	0	0
44447	38789	"caterpillar"	"17"	1	""	""	0	0	0	0	0	0
44448	38795	"caterpillar"	"22"	1	""	""	0	0	0	0	0	0
44449	38801	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
44450	38804	"caterpillar"	"3"	1	""	""	0	0	0	0	0	0
44451	38804	"caterpillar"	"9"	1	""	""	0	0	0	0	0	0
44452	38805	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
44453	38808	"caterpillar"	"30"	1	""	""	0	0	0	0	0	0
44454	38812	"caterpillar"	"14"	1	""	""	0	0	0	0	0	0
44455	38819	"caterpillar"	"11"	1	""	""	0	0	0	0	0	0
44456	38827	"caterpillar"	"3"	1	""	""	0	0	0	0	0	0
44457	38829	"caterpillar"	"22"	1	""	""	0	0	0	0	0	0
44458	38830	"caterpillar"	"18"	1	""	""	0	0	0	0	0	0
44459	38835	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
44460	38841	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
44461	38844	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
44462	38848	"caterpillar"	"20"	1	""	""	0	0	0	0	0	0
44463	38852	"caterpillar"	"30"	1	""	""	0	0	0	0	0	0
44464	38852	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
44465	38856	"caterpillar"	"35"	1	""	""	0	0	0	0	0	0
44466	38859	"caterpillar"	"22"	1	""	""	0	0	0	0	0	0
44467	38859	"caterpillar"	"17"	1	""	""	0	0	0	0	0	0
44468	38884	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
44469	38885	"caterpillar"	"25"	1	""	""	0	0	0	0	0	0
44470	38886	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
44471	38886	"caterpillar"	"11"	1	""	""	0	0	0	0	0	0
44472	38886	"caterpillar"	"25"	1	""	""	0	0	0	0	0	0
44473	38886	"caterpillar"	"22"	1	""	""	0	0	0	0	0	0
44474	38894	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
44475	38900	"caterpillar"	"17"	1	""	""	0	0	0	0	0	0
44476	38902	"caterpillar"	"17"	1	""	""	0	0	0	0	0	0
44477	38904	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
44478	38909	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
44479	38911	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
44480	38911	"caterpillar"	"17"	1	""	""	0	0	0	0	0	0
44481	38914	"caterpillar"	"20"	1	""	""	0	0	0	0	0	0
44482	38916	"caterpillar"	"21"	1	""	""	0	0	0	0	0	0
44483	38923	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
44484	38925	"caterpillar"	"13"	1	""	""	0	0	0	0	0	0
44485	38925	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
44486	38932	"caterpillar"	"7"	2	""	""	0	0	0	0	0	0
44487	38933	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
44488	38933	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
44489	38933	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
44490	38941	"caterpillar"	"13"	1	""	""	0	0	0	0	0	0
44491	38943	"caterpillar"	"15"	1	""	""	0	0	0	0	0	0
44492	38945	"caterpillar"	"13"	1	""	""	0	0	0	0	0	0
44493	38948	"caterpillar"	"22"	1	""	""	0	0	0	0	0	0
44494	38949	"caterpillar"	"24"	1	""	""	0	0	0	0	0	0
44495	38963	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
44496	38970	"caterpillar"	"20"	1	""	""	0	0	0	0	0	0
44497	38971	"caterpillar"	"18"	1	""	""	0	0	0	0	0	0
44498	38972	"caterpillar"	"16"	1	""	""	0	0	0	0	0	0
44499	38973	"caterpillar"	"24"	1	""	""	0	0	0	0	0	0
44500	38974	"caterpillar"	"16"	1	""	""	0	0	0	0	0	0
44501	38977	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
44502	38980	"caterpillar"	"32"	1	""	""	0	0	0	0	0	0
44503	38980	"caterpillar"	"17"	1	""	""	0	0	0	0	0	0
44504	38981	"caterpillar"	"14"	1	""	""	0	0	0	0	0	0
44505	38982	"caterpillar"	"13"	1	""	""	0	0	0	0	0	0
44506	38983	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
44507	38984	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
44508	38988	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
44509	38989	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
44510	38990	"caterpillar"	"25"	1	""	""	0	0	0	0	0	0
44511	38991	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
44512	38992	"caterpillar"	"17"	2	""	""	0	0	0	0	0	0
44513	38994	"caterpillar"	"32"	1	""	""	0	0	0	0	0	0
44514	38995	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
44515	38995	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
44516	38996	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
44517	39000	"caterpillar"	"16"	1	""	""	0	0	0	0	0	0
44518	39003	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
44519	39004	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
44520	39006	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
44521	39007	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
44522	39008	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
44523	39009	"caterpillar"	"14"	1	""	""	0	0	0	0	0	0
44524	39010	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
44525	39011	"caterpillar"	"6"	2	""	""	0	0	0	0	0	0
44526	39011	"caterpillar"	"10"	2	""	""	0	0	0	0	0	0
44527	39012	"caterpillar"	"23"	1	""	""	0	0	0	0	0	0
44528	39015	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
44529	39016	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
44530	39018	"caterpillar"	"31"	1	""	""	0	0	0	0	0	0
44531	39023	"caterpillar"	"11"	1	""	""	0	0	0	0	0	0
44532	39026	"caterpillar"	"23"	1	""	""	0	0	0	0	0	0
44533	39028	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
44534	39029	"caterpillar"	"23"	1	""	""	0	0	0	0	0	0
44535	39031	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
44536	39033	"caterpillar"	"14"	1	""	""	0	0	0	0	0	0
44537	39034	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
44538	39035	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
44539	39036	"caterpillar"	"14"	1	""	""	0	0	0	0	0	0
44540	39040	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
44541	39043	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
44542	39044	"caterpillar"	"32"	2	""	""	0	0	0	0	0	0
44543	39044	"caterpillar"	"4"	2	""	""	0	0	0	0	0	0
44544	39051	"caterpillar"	"16"	1	""	""	0	0	0	0	0	0
44545	39052	"caterpillar"	"17"	1	""	""	0	0	0	0	0	0
44546	39053	"caterpillar"	"14"	1	""	""	0	0	0	0	0	0
44547	39056	"caterpillar"	"19"	1	""	""	0	0	0	0	0	0
44548	39057	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
44549	39060	"caterpillar"	"27"	1	""	""	0	0	0	0	0	0
44550	39067	"caterpillar"	"29"	1	""	""	0	0	0	0	0	0
44551	39068	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
44552	39081	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
44553	39081	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
44554	39082	"caterpillar"	"16"	1	""	""	0	0	0	0	0	0
44555	39087	"caterpillar"	"16"	1	""	""	0	0	0	0	0	0
44556	39090	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
44557	39100	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
44558	39110	"caterpillar"	"18"	1	""	""	0	0	0	0	0	0
44559	39115	"caterpillar"	"14"	1	""	""	0	0	0	0	0	0
44560	39120	"caterpillar"	"16"	1	""	""	0	0	0	0	0	0
44561	39130	"caterpillar"	"18"	1	""	""	0	0	0	0	0	0
44562	39140	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
44563	39142	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
44564	39142	"caterpillar"	"20"	1	""	""	0	0	0	0	0	0
44565	39148	"caterpillar"	"21"	1	""	""	0	0	0	0	0	0
44566	39164	"caterpillar"	"16"	1	""	""	0	0	0	0	0	0
44567	39166	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
44568	39168	"caterpillar"	"15"	1	""	""	0	0	0	0	0	0
44569	39186	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
44570	39187	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
44571	39193	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
44572	39201	"caterpillar"	"28"	1	""	""	0	0	0	0	0	0
44573	39214	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
44574	39218	"caterpillar"	"17"	1	""	""	0	0	0	0	0	0
44575	39233	"caterpillar"	"13"	1	""	""	0	0	0	0	0	0
44576	39239	"caterpillar"	"13"	1	""	""	0	0	0	0	0	0
44577	39240	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
44578	39250	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
44579	39262	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
44580	39271	"caterpillar"	"15"	1	""	""	0	0	0	0	0	0
44581	39273	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
44582	39274	"caterpillar"	"22"	1	""	""	0	0	0	0	0	0
44583	39283	"caterpillar"	"14"	1	""	""	0	0	0	0	0	0
44584	39285	"caterpillar"	"13"	1	""	""	0	0	0	0	0	0
44585	39298	"caterpillar"	"24"	1	""	""	0	0	0	0	0	0
44586	39306	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
44587	39307	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
44588	39317	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
44589	39321	"caterpillar"	"14"	1	""	""	0	0	0	0	0	0
44590	39325	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
44591	39333	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
44592	39339	"caterpillar"	"14"	1	""	""	0	0	0	0	0	0
44593	39346	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
44594	39351	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
44595	39369	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
44596	39371	"caterpillar"	"18"	1	""	""	0	0	0	0	0	0
44597	39373	"caterpillar"	"24"	1	""	""	0	0	0	0	0	0
44598	39376	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
44599	39376	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
44600	39377	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
44601	39380	"caterpillar"	"22"	1	""	""	0	0	0	0	0	0
44602	39381	"caterpillar"	"7"	6	""	""	0	0	0	0	0	0
44603	39385	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
44604	39385	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
44605	39385	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
44606	39389	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
44607	39389	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
44608	39389	"caterpillar"	"9"	1	""	""	0	0	0	0	0	0
44609	39390	"caterpillar"	"18"	1	""	""	0	0	0	0	0	0
44610	39393	"caterpillar"	"9"	1	""	""	0	0	0	0	0	0
44611	39397	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
44612	39397	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
44613	39413	"caterpillar"	"14"	1	""	""	0	0	0	0	0	0
44614	39427	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
44615	39430	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
44616	39430	"caterpillar"	"8"	3	""	""	0	0	0	0	0	0
44617	39430	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
44618	39431	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
44619	39436	"caterpillar"	"16"	1	""	""	0	0	0	0	0	0
44620	39438	"caterpillar"	"14"	1	""	""	0	0	0	0	0	0
44621	39451	"caterpillar"	"24"	1	""	""	0	0	0	0	0	0
44622	39453	"caterpillar"	"38"	1	""	""	0	0	0	0	0	0
44623	39460	"caterpillar"	"20"	1	""	""	0	0	0	0	0	0
44624	39468	"caterpillar"	"7"	2	""	""	0	0	0	0	0	0
44625	39468	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
44626	39468	"caterpillar"	"5"	2	""	""	0	0	0	0	0	0
44627	39473	"caterpillar"	"20"	1	""	""	0	0	0	0	0	0
44628	39474	"caterpillar"	"20"	1	""	""	0	0	0	0	0	0
44629	39474	"caterpillar"	"17"	1	""	""	0	0	0	0	0	0
44630	39474	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
44631	39475	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
44632	39485	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
44633	39492	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
44634	39494	"caterpillar"	"7"	2	""	""	0	0	0	0	0	0
44635	39494	"caterpillar"	"8"	2	""	""	0	0	0	0	0	0
44636	39494	"caterpillar"	"9"	2	""	""	0	0	0	0	0	0
44637	39495	"caterpillar"	"21"	1	""	""	0	0	0	0	0	0
44638	39502	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
44639	39503	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
44640	39518	"caterpillar"	"38"	1	""	""	0	0	0	0	0	0
44641	39529	"caterpillar"	"60"	1	""	""	0	0	0	0	0	0
44642	39531	"caterpillar"	"14"	1	""	""	0	0	0	0	0	0
44643	39538	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
44644	39539	"caterpillar"	"8"	2	""	""	0	0	0	0	0	0
44645	39539	"caterpillar"	"12"	2	""	""	0	0	0	0	0	0
44646	39544	"caterpillar"	"9"	1	""	""	0	0	0	0	0	0
44647	39546	"caterpillar"	"25"	1	""	""	0	0	0	0	0	0
44648	39546	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
44649	39551	"caterpillar"	"20"	1	""	""	0	0	0	0	0	0
44650	39551	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
44651	39551	"caterpillar"	"14"	1	""	""	0	0	0	0	0	0
44652	39559	"caterpillar"	"15"	1	""	""	0	0	0	0	0	0
44653	39573	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
